lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.049603960396039606;0.006163116658059725;0.0004834904892073756;-0.005833418620358654;[72 33 58 66 9];[0.2844778044880436, 0.1, 0.203062896903975, 0.17793728163578343, 0.23452201697219793];false
0.049603960396039606;0.006163116658059725;0.0004834904892073756;-0.005833418620358654;[72 33 58 66 9];[0.2844778044880436, 0.1, 0.203062896903975, 0.17793728163578343, 0.23452201697219793];true
0.049603960396039606;0.006222679312360802;0.0004663678792684464;-0.0058908760803799845;[58 24 76 81 9];[0.21722438718214915, 0.27969711186587026, 0.1, 0.1888020934515551, 0.21427640750042548];false
0.049603960396039606;0.0066438993553841925;0.0005359981858298729;-0.0062877480021021875;[76 72 80 76 4];[0.20709493428860673, 0.24803935123882281, 0.21001571952724302, 0.1, 0.2348499949453274];false
0.049603960396039606;0.006044032660521885;0.00040852381373950627;-0.005723960304719413;[76 33 55 72 66];[0.23727199039683322, 0.1, 0.1, 0.2981486859526029, 0.2645793236505639];false
0.049603960396039606;0.0067758007908135;0.0006211952348008079;-0.006408880492909265;[80 66 55 87 66];[0.1, 0.15694351712508087, 0.2331429371001331, 0.20203764284932724, 0.30787590292545886];false
0.049603960396039606;0.006253111688869132;0.0004333160274966607;-0.005921438393235542;[4 72 76 9 66];[0.1, 0.1, 0.3511637305123456, 0.20227477270838884, 0.2465614967792656];false
0.049603960396039606;0.006753371863791344;0.0005677035821473787;-0.006390217527314582;[80 4 4 72 76];[0.17789605403685804, 0.1, 0.1922596568448906, 0.2582032457903042, 0.27164104332794714];false
0.049603960396039606;0.0060572799335292145;0.00042281965907968;-0.00573584132997505;[24 66 72 76 33];[0.2654990081624249, 0.22776875351473952, 0.3067322383228356, 0.1, 0.1];false
0.049603960396039606;0.006583484430061915;0.0005318680483099796;-0.006230534767520893;[9 80 4 66 33];[0.2205090686201009, 0.24837320661307652, 0.21307593946374978, 0.1, 0.2180417853030729];false
0.049603960396039606;0.005914463283651582;0.00041181271068010223;-0.0056006549397743365;[66 76 72 4 33];[0.24499109767194885, 0.23460798677244224, 0.1948906955906263, 0.1, 0.22551021996498266];false
0.049603960396039606;0.006872177704440462;0.0006210382999566525;-0.006500484514519378;[72 72 72 80 76];[0.2378996304797352, 0.17616876629067685, 0.24206616778646253, 0.2438654354431255, 0.1];false
0.0595049504950495;0.005969270548372216;0.0004100186106228291;-0.005589671262772609;[72 30 87 55 25];[0.21740802316499186, 0.22381575316955737, 0.16897961275896084, 0.1, 0.28979661090648995];true
0.0595049504950495;0.005765776272075968;0.00039196687071727285;-0.0053993600712028255;[86 25 26 88 66];[0.2344063368889881, 0.20988546822206966, 0.1, 0.18523277508486172, 0.27047541980408046];true
0.0595049504950495;0.006451472781607941;0.00048557206963209835;-0.006038684271152964;[33 81 87 55 58];[0.2561295020705326, 0.1800118918948267, 0.10462126466899999, 0.2185812815912136, 0.24065605977442714];true
0.0595049504950495;0.006832318217510259;0.0005697421203083499;-0.006391858983546993;[25 86 55 66 55];[0.2774802139035881, 0.23276476311103203, 0.28975502298537986, 0.1, 0.1];false
0.0595049504950495;0.006821210983294211;0.0006343075863137034;-0.00637757071989477;[25 55 6 55 58];[0.1934463248923115, 0.1, 0.1, 0.22753652769004284, 0.3790171474176457];true
0.0595049504950495;0.006669560100898558;0.0005720979088134582;-0.006238645599528566;[50 25 58 80 55];[0.1, 0.2015519366357308, 0.18567268154113165, 0.20082292616974057, 0.31195245565339697];true
0.0595049504950495;0.0066060706929007024;0.0005095854181478691;-0.00618265392827296;[80 66 55 50 87];[0.1, 0.32127623742550515, 0.18365729582689821, 0.19225154228030378, 0.20281492446729288];false
0.0595049504950495;0.006525684294588374;0.00044477502257890246;-0.006110907457992578;[66 55 25 50 87];[0.24984239065579314, 0.16031025026146517, 0.22676185854963155, 0.1, 0.2630855005331101];false
0.0595049504950495;0.007004272479512781;0.000530262499677024;-0.006555930348572873;[87 25 55 66 66];[0.2288393444437871, 0.20096923776245063, 0.1, 0.174767518318512, 0.2954238994752503];false
0.0595049504950495;0.006121401452939858;0.00044168009749519563;-0.005730865610186247;[25 25 50 55 87];[0.29764463562586885, 0.2590421456564695, 0.1613311792109776, 0.18198203950668412, 0.1];true
0.0595049504950495;0.007199885210545045;0.000758865256091711;-0.0067263001580253725;[87 55 66 55 66];[0.1412204850022986, 0.20630370639955453, 0.24436354731107504, 0.180784123958813, 0.22732813732825893];true
0.0595049504950495;0.0076302419250642555;0.000918403000209369;-0.0071215552319860926;[66 55 66 55 66];[0.2722875606975105, 0.1810714086446421, 0.12693667482779813, 0.24923199279457234, 0.17047236303547694];false
0.0595049504950495;0.007119684043990073;0.0006610631999082782;-0.006656691064427409;[87 66 55 25 87];[0.28098151647138614, 0.1, 0.1, 0.22333702544114745, 0.2956814580874665];false
0.0595049504950495;0.006523407180262734;0.0005088144822521822;-0.006104955178364568;[87 25 55 87 66];[0.2645337021083095, 0.22130358625314733, 0.1, 0.1, 0.31416271163854315];true
0.0595049504950495;0.006369156758824884;0.0004290285929054891;-0.005964631076013998;[50 25 49 25 50];[0.23535881999770475, 0.23808757795472488, 0.23056525257875535, 0.19598834946881508, 0.1];false
0.0595049504950495;0.006464762155756007;0.0004978195038477046;-0.006050454078783548;[87 25 25 49 58];[0.1, 0.3437538981468238, 0.17714588912739748, 0.1839063044327524, 0.1951939082930263];true
0.0595049504950495;0.006326326095250357;0.0004448053434968418;-0.005923410254192232;[49 25 87 66 25];[0.23027215496803313, 0.18510069251297787, 0.1, 0.2479251183051667, 0.23670203421382235];false
0.0595049504950495;0.006080622248188965;0.00045422053471683757;-0.005691766751899223;[87 66 55 58 25];[0.226918773141492, 0.2535003821880616, 0.1618507192399619, 0.1, 0.25773012543048457];true
0.0595049504950495;0.006825264558132128;0.00044375978233613685;-0.0063927216246052534;[58 50 49 50 25];[0.2461175452085889, 0.1783891941191146, 0.1, 0.16596984545255483, 0.3095234152197417];false
0.0595049504950495;0.0072906015586271244;0.00062378427323443;-0.006819656421503481;[58 25 50 50 58];[0.2008151654929566, 0.1, 0.1, 0.30423907704618924, 0.2949457574608542];false
0.0595049504950495;0.0073897686711475;0.0005804838628951453;-0.006915499188676249;[50 58 50 49 50];[0.1, 0.21420760298299762, 0.2287597199933828, 0.28508969556648867, 0.171942981457131];false
0.0595049504950495;0.0065149986844388694;0.0005029296432060677;-0.006097397206724552;[55 25 50 58 87];[0.19042086647743722, 0.24589178262347353, 0.1, 0.16943726979849838, 0.2942500811005908];true
0.0595049504950495;0.00648096877040697;0.00048677695112824964;-0.006066353406184923;[87 55 50 25 49];[0.19157262237742423, 0.1, 0.38256416299836615, 0.1, 0.2258632146242096];true
0.0595049504950495;0.007485038411394383;0.0007172164153763383;-0.00699696364397961;[87 49 50 87 87];[0.1, 0.26641919230802413, 0.1692361586139534, 0.22379140547946158, 0.24055324359856087];false
0.0595049504950495;0.006757088110819087;0.0005992543502962302;-0.0063193493168457885;[50 87 50 55 87];[0.18528774504324635, 0.24023759736849226, 0.3177376481129194, 0.1, 0.15673700947534197];true
0.0595049504950495;0.0074195119983919335;0.0005678269018266974;-0.0069442257925472406;[49 50 87 50 87];[0.1775600657663911, 0.29630927115002387, 0.15483039118202713, 0.2713002719015579, 0.1];false
0.0595049504950495;0.006734813426890576;0.0005708305078549102;-0.006300091446219087;[50 58 58 87 49];[0.21254253955034508, 0.1, 0.19039996472295595, 0.25573972234506304, 0.24131777338163599];true
0.0595049504950495;0.005969270548372216;0.0004100186106228291;-0.005589671262772609;[72 30 87 55 25];[0.21740802316499186, 0.22381575316955737, 0.16897961275896084, 0.1, 0.28979661090648995];false
0.0595049504950495;0.005765776272075968;0.00039196687071727285;-0.0053993600712028255;[86 25 26 88 66];[0.2344063368889881, 0.20988546822206966, 0.1, 0.18523277508486172, 0.27047541980408046];false
0.0595049504950495;0.006451472781607941;0.00048557206963209835;-0.006038684271152964;[33 81 87 55 58];[0.2561295020705326, 0.1800118918948267, 0.10462126466899999, 0.2185812815912136, 0.24065605977442714];false
0.0595049504950495;0.006821210983294211;0.0006343075863137034;-0.00637757071989477;[25 55 6 55 58];[0.1934463248923115, 0.1, 0.1, 0.22753652769004284, 0.3790171474176457];false
0.0595049504950495;0.006669560100898558;0.0005720979088134582;-0.006238645599528566;[50 25 58 80 55];[0.1, 0.2015519366357308, 0.18567268154113165, 0.20082292616974057, 0.31195245565339697];false
0.0595049504950495;0.006121401452939858;0.00044168009749519563;-0.005730865610186247;[25 25 50 55 87];[0.29764463562586885, 0.2590421456564695, 0.1613311792109776, 0.18198203950668412, 0.1];false
0.0595049504950495;0.007199885210545045;0.000758865256091711;-0.0067263001580253725;[87 55 66 55 66];[0.1412204850022986, 0.20630370639955453, 0.24436354731107504, 0.180784123958813, 0.22732813732825893];false
0.0595049504950495;0.006523407180262734;0.0005088144822521822;-0.006104955178364568;[87 25 55 87 66];[0.2645337021083095, 0.22130358625314733, 0.1, 0.1, 0.31416271163854315];false
0.0595049504950495;0.006464762155756007;0.0004978195038477046;-0.006050454078783548;[87 25 25 49 58];[0.1, 0.3437538981468238, 0.17714588912739748, 0.1839063044327524, 0.1951939082930263];false
0.0595049504950495;0.006080622248188965;0.00045422053471683757;-0.005691766751899223;[87 66 55 58 25];[0.226918773141492, 0.2535003821880616, 0.1618507192399619, 0.1, 0.25773012543048457];false
0.0595049504950495;0.0065149986844388694;0.0005029296432060677;-0.006097397206724552;[55 25 50 58 87];[0.19042086647743722, 0.24589178262347353, 0.1, 0.16943726979849838, 0.2942500811005908];false
0.0595049504950495;0.00648096877040697;0.00048677695112824964;-0.006066353406184923;[87 55 50 25 49];[0.19157262237742423, 0.1, 0.38256416299836615, 0.1, 0.2258632146242096];false
0.0595049504950495;0.007038884492416636;0.0007078659614573937;-0.006577914490161359;[87 55 49 50 55];[0.21562527646833404, 0.1566694656652016, 0.1990826295825182, 0.1931487789589627, 0.2354738493249834];false
0.0595049504950495;0.007038884492416636;0.0007078659614573937;-0.006577914490161359;[87 55 49 50 55];[0.21562527646833404, 0.1566694656652016, 0.1990826295825182, 0.1931487789589627, 0.2354738493249834];true
0.0595049504950495;0.006757088110819087;0.0005992543502962302;-0.0063193493168457885;[50 87 50 55 87];[0.18528774504324635, 0.24023759736849226, 0.3177376481129194, 0.1, 0.15673700947534197];false
0.0595049504950495;0.006734813426890576;0.0005708305078549102;-0.006300091446219087;[50 58 58 87 49];[0.21254253955034508, 0.1, 0.19039996472295595, 0.25573972234506304, 0.24131777338163599];false
0.06940594059405941;0.006742185217323053;0.0005271384769906521;-0.0062376509688365275;[79 82 67 4 29];[0.3207809414590941, 0.24037557266152004, 0.1767905409707613, 0.1, 0.16205294490862457];false
0.06940594059405941;0.0068333965781111165;0.0005029618332219765;-0.006324209722037404;[61 67 3 3 76];[0.12941939481309392, 0.1497758700868006, 0.2069721499612713, 0.23286484168631158, 0.2809677434525226];false
0.06940594059405941;0.00662346455073623;0.0004980567130006236;-0.006129188668965979;[21 61 67 76 21];[0.2676043926807863, 0.23027123318599405, 0.1, 0.18320555191506077, 0.2189188222181589];false
0.06940594059405941;0.0065008720362036195;0.00046257625922995594;-0.0060175673574809525;[67 61 21 76 61];[0.22457982382220687, 0.1561932792751647, 0.2651240943947591, 0.2541028025078693, 0.1];false
0.06940594059405941;0.006719253065054897;0.0005512653758225959;-0.00621463589405934;[69 87 61 21 67];[0.26632057417456256, 0.11605109231756372, 0.15537685898120296, 0.14442253933074878, 0.31782893519592187];true
0.06940594059405941;0.006357252607420873;0.0005100434371629488;-0.005880621466108669;[67 69 80 61 76];[0.310390079521243, 0.19038073422662502, 0.1813828409069166, 0.1, 0.2178463453452154];true
0.06940594059405941;0.006554459392011285;0.0005148188824635855;-0.006063809484050206;[21 61 76 76 61];[0.2829910462136843, 0.1, 0.1, 0.26304433608748123, 0.25396461769883444];true
0.06940594059405941;0.006653745402396773;0.000586946368508512;-0.006151198379485425;[76 76 21 61 76];[0.17901453401656547, 0.1, 0.3821913214902454, 0.1, 0.2387941444931892];true
0.06940594059405941;0.006919633389074393;0.0005903974822563924;-0.006398392632559256;[61 61 61 76 21];[0.22226230808247627, 0.1, 0.24845887806948644, 0.23385599473066404, 0.19542281911737325];false
0.06940594059405941;0.006675040254500952;0.000547368382620829;-0.006173762189686855;[61 67 69 67 87];[0.29221182649154576, 0.1, 0.2381138791985678, 0.1660198510426173, 0.20365444326726917];true
0.06940594059405941;0.006962483144451107;0.0005641157165238009;-0.0064400924710309665;[69 67 61 87 67];[0.1, 0.22650675005765772, 0.2552617662988086, 0.2466099058316406, 0.171621577811893];false
0.06940594059405941;0.006618543241128948;0.0005472306217542094;-0.006121195966091216;[21 67 87 61 67];[0.1, 0.2158070060686908, 0.2109851717272647, 0.30603042700445404, 0.16717739519959054];true
0.06940594059405941;0.006859188466017903;0.0005876756479152348;-0.0063423318577142266;[29 21 76 21 61];[0.26615458354171695, 0.18177593522907123, 0.26690337158186195, 0.1, 0.1851661096473498];true
0.06940594059405941;0.006679826560655416;0.0005583422826124217;-0.006177454643909797;[76 76 21 29 67];[0.2658398262475979, 0.1, 0.22500485834937034, 0.2129655758081887, 0.19618973959484312];true
0.06940594059405941;0.006687095818205164;0.00046924184168603035;-0.006190403471711726;[67 21 21 76 61];[0.17770114145702728, 0.26212310608322054, 0.1, 0.19498928104477284, 0.26518647141497936];false
0.06940594059405941;0.006597754412674628;0.0005548516650980997;-0.006101321060148025;[61 67 21 69 61];[0.1, 0.2078865313278634, 0.26393320978719265, 0.24065189656315875, 0.1875283623217852];true
0.06940594059405941;0.006438957653854381;0.0005266391326262388;-0.005955503857089735;[76 69 61 67 76];[0.24112859869896786, 0.17505733562577136, 0.28853506496162273, 0.1, 0.19527900071363807];true
0.06940594059405941;0.006971399593833067;0.0006247543664620934;-0.006444181383321491;[76 76 67 69 76];[0.12394604144184598, 0.22306101618282656, 0.1779784825218782, 0.2547904732796527, 0.22022398657379655];true
0.06940594059405941;0.007255711330997953;0.0006693916055834822;-0.0067056621073797755;[67 69 76 29 67];[0.2046093365517881, 0.25030126171811024, 0.156998712875297, 0.1, 0.2880906888548047];false
0.06940594059405941;0.0066378665763131015;0.000490518176369495;-0.006143114327636813;[69 76 61 21 21];[0.22856794615244505, 0.2511719770603968, 0.1771010735177237, 0.24315900326943443, 0.1];false
0.06940594059405941;0.00682784315616372;0.0006281747131782934;-0.006310351222855923;[87 76 21 76 76];[0.34958092638459703, 0.23240238242832015, 0.21801669118708286, 0.1, 0.1];true
0.06940594059405941;0.006422706222245672;0.000493740195379859;-0.005942663753061959;[61 76 21 87 69];[0.1, 0.2353646413958527, 0.18070130679143673, 0.17276139415017755, 0.311172657662533];true
0.06940594059405941;0.006507296573117506;0.00047201960913563875;-0.006022890568784886;[21 61 69 76 87];[0.26378230555217186, 0.2065426033333646, 0.23504657796320466, 0.1, 0.19462851315125895];false
0.06940594059405941;0.0067256832218120285;0.0005629747197793902;-0.006219807061707514;[21 87 69 67 87];[0.1909932287199105, 0.21026455620200943, 0.20051063271633804, 0.20700873172929168, 0.19122285063245031];true
0.06940594059405941;0.00603538033728125;0.00043724186307740674;-0.005586141905355366;[67 21 61 87 76];[0.16749961847591463, 0.2840861924933763, 0.21772473224464417, 0.1, 0.230689456786065];true
0.06940594059405941;0.006840688467446249;0.00053280223388425;-0.006328924409858855;[29 21 76 61 21];[0.15794678650460675, 0.1, 0.23434412861367243, 0.20659003178148688, 0.301119053100234];false
0.06940594059405941;0.007045048505978776;0.0006262999816322784;-0.006512611348571316;[76 69 87 21 76];[0.2073110530912224, 0.1, 0.24718601407834162, 0.1, 0.345502932830436];false
0.06940594059405941;0.006788494158780993;0.0005108553864190643;-0.006281875937871563;[21 87 29 61 76];[0.2695057923862317, 0.1805113273464155, 0.1, 0.1, 0.3499828802673528];false
0.06940594059405941;0.006573030522895011;0.0004908753370389707;-0.0060827534924184044;[21 87 76 76 61];[0.2562969975950689, 0.2796417210674903, 0.1, 0.18102060889853588, 0.18304067243890493];false
0.06940594059405941;0.006431346068902152;0.0004627591806689764;-0.005952854209501225;[61 76 69 21 87];[0.28999694842805757, 0.1, 0.1, 0.26643708827511586, 0.24356596329682653];false
0.06940594059405941;0.006799824859854158;0.0006048672018064982;-0.006285895242505235;[69 87 29 61 61];[0.20337910967867165, 0.2872308297006828, 0.2472422831516541, 0.1, 0.1621477774689915];true
0.06940594059405941;0.007267426783406882;0.000688043243116841;-0.006715269903348156;[87 21 87 69 87];[0.16547499356441586, 0.18522678300044593, 0.2940418463208083, 0.2552563771143299, 0.1];false
0.06940594059405941;0.007281518204966091;0.0006071265477478836;-0.006733999395891586;[87 87 21 61 87];[0.12857248896449858, 0.12860257865825744, 0.3494774638610072, 0.18181025681274007, 0.21153721170349665];false
0.06940594059405941;0.007147186918549597;0.0005402243661850247;-0.0066136349075992034;[21 87 61 61 21];[0.23557326682512905, 0.23765801104422285, 0.2248316397276999, 0.1926289175082716, 0.10930816489467668];false
0.06940594059405941;0.0068412328408380945;0.0006170601151146814;-0.0063235830030041445;[29 76 61 76 69];[0.21810197558153244, 0.1, 0.1, 0.28419752185148084, 0.2977005025669867];true
0.06940594059405941;0.006233473657918823;0.0004510674809333757;-0.0057695267927371004;[61 69 87 76 21];[0.16181255635782896, 0.17668553128555325, 0.22093590359291976, 0.20659578811347132, 0.23397022065022674];true
0.06940594059405941;0.007116293150229806;0.0006373713928372727;-0.0065781427695674275;[21 87 61 87 61];[0.2646045726615667, 0.3291852726750013, 0.1, 0.20621015466343198, 0.1];false
0.06940594059405941;0.0067707703720498655;0.000486683063335005;-0.006267059990049391;[21 21 76 61 87];[0.17074928105188059, 0.1, 0.26906199237763617, 0.19015757994354457, 0.2700311466269387];false
0.06940594059405941;0.0065731216872787265;0.0004996943033391575;-0.0060822262408011885;[21 69 87 76 61];[0.1, 0.2727659639958996, 0.2711217792726544, 0.1, 0.256112256731446];false
0.06940594059405941;0.007379337497481823;0.0006646578179037456;-0.006821036436483279;[69 76 61 76 69];[0.2835390554924834, 0.1, 0.2045172337917307, 0.23356646540088016, 0.17837724531490579];false
0.06940594059405941;0.006876780735025705;0.0005025104878857517;-0.006364614086782048;[76 61 69 76 87];[0.1, 0.31447871263708504, 0.2528824970486008, 0.1, 0.23263879031431428];false
0.06940594059405941;0.006497226239794811;0.0005369176016089423;-0.006009014870208273;[29 61 69 87 76];[0.22378300335866771, 0.2592212112749155, 0.1, 0.20081443385829545, 0.21618135150812132];true
0.06940594059405941;0.006882243785276566;0.0005303660869765245;-0.00636776462483603;[87 61 87 69 76];[0.293363653126117, 0.2081009941449949, 0.1, 0.1, 0.2985353527288881];false
0.06940594059405941;0.007771590755483305;0.00086987211874943;-0.007171821896588538;[76 87 76 87 87];[0.2075235087224773, 0.1210420039880818, 0.11768782549067822, 0.3187151385660441, 0.23503152323271867];false
0.06940594059405941;0.007298606252554289;0.0007349302005384029;-0.0067410310987307265;[87 76 61 69 69];[0.1574631923058173, 0.16872247766072587, 0.1, 0.30910275688352645, 0.26471157314993043];false
0.06940594059405941;0.007646236638473727;0.0009439266090092754;-0.007050028278425649;[69 69 29 87 69];[0.2269219286364135, 0.21175283866567007, 0.2798984100567089, 0.1, 0.18142682264120757];false
0.06940594059405941;0.006746400049901685;0.0004934748559193374;-0.006243909722279849;[69 87 29 61 76];[0.22788519576781638, 0.23987681007025835, 0.1, 0.17540362513448962, 0.2568343690274356];false
0.06940594059405941;0.0071371481140812725;0.0005929355210928056;-0.006600634388511269;[87 76 76 87 61];[0.21731006948654383, 0.257695410491652, 0.22164898017750426, 0.1, 0.20334553984429996];false
0.06940594059405941;0.006829004786283333;0.0004997096508442413;-0.006320348467429231;[76 76 61 87 69];[0.21843354659423794, 0.12077402260279055, 0.22244573500815326, 0.19543079112514697, 0.24291590466967128];false
0.06940594059405941;0.007091935525170336;0.0005147401066673132;-0.006563987048148733;[69 87 61 76 87];[0.1, 0.2302378543924075, 0.3054267558456201, 0.20666354857603542, 0.15767184118593702];false
0.06940594059405941;0.007674699295831034;0.0006618628091896581;-0.007096092361611281;[87 61 61 87 61];[0.2972495941776697, 0.2273353970717525, 0.27541500875057773, 0.1, 0.1];false
0.06940594059405941;0.00727879900354427;0.0005729277257450697;-0.006733842524610425;[61 76 87 87 61];[0.2632679508629455, 0.1707566596527626, 0.17843135501699703, 0.1, 0.28754403446729493];false
0.06940594059405941;0.006718380797016669;0.0005979905016033359;-0.006210581165300567;[61 76 87 87 76];[0.2291152801143344, 0.10261607635732058, 0.18290080576385556, 0.28707500951021103, 0.19829282825427846];true
0.06940594059405941;0.006328545368958613;0.0004544299349600529;-0.005857766587963862;[69 87 61 21 76];[0.17234768390417837, 0.1, 0.24215968796591125, 0.19538051014404434, 0.290112117985866];true
0.06940594059405941;0.005893665537025582;0.00043606105585189343;-0.005454344909143689;[67 76 67 61 82];[0.16825709640547282, 0.1915517236127849, 0.1, 0.26945650963489043, 0.27073467034685184];false
0.06940594059405941;0.005893665537025582;0.00043606105585189343;-0.005454344909143689;[67 76 67 61 82];[0.16825709640547282, 0.1915517236127849, 0.1, 0.26945650963489043, 0.27073467034685184];true
0.06940594059405941;0.006719253065054897;0.0005512653758225959;-0.00621463589405934;[69 87 61 21 67];[0.26632057417456256, 0.11605109231756372, 0.15537685898120296, 0.14442253933074878, 0.31782893519592187];false
0.06940594059405941;0.006005815628996787;0.00045488135912085005;-0.005557404877643276;[67 76 76 82 61];[0.1297417133972303, 0.27385145886992956, 0.11395802968130508, 0.22735073091391203, 0.255098067137623];false
0.06940594059405941;0.006005815628996787;0.00045488135912085005;-0.005557404877643276;[67 76 76 82 61];[0.1297417133972303, 0.27385145886992956, 0.11395802968130508, 0.22735073091391203, 0.255098067137623];true
0.06940594059405941;0.006357252607420873;0.0005100434371629488;-0.005880621466108669;[67 69 80 61 76];[0.310390079521243, 0.19038073422662502, 0.1813828409069166, 0.1, 0.2178463453452154];false
0.06940594059405941;0.006554459392011285;0.0005148188824635855;-0.006063809484050206;[21 61 76 76 61];[0.2829910462136843, 0.1, 0.1, 0.26304433608748123, 0.25396461769883444];false
0.06940594059405941;0.006653745402396773;0.000586946368508512;-0.006151198379485425;[76 76 21 61 76];[0.17901453401656547, 0.1, 0.3821913214902454, 0.1, 0.2387941444931892];false
0.06940594059405941;0.006675040254500952;0.000547368382620829;-0.006173762189686855;[61 67 69 67 87];[0.29221182649154576, 0.1, 0.2381138791985678, 0.1660198510426173, 0.20365444326726917];false
0.06940594059405941;0.006618543241128948;0.0005472306217542094;-0.006121195966091216;[21 67 87 61 67];[0.1, 0.2158070060686908, 0.2109851717272647, 0.30603042700445404, 0.16717739519959054];false
0.06940594059405941;0.006859188466017903;0.0005876756479152348;-0.0063423318577142266;[29 21 76 21 61];[0.26615458354171695, 0.18177593522907123, 0.26690337158186195, 0.1, 0.1851661096473498];false
0.06940594059405941;0.006679826560655416;0.0005583422826124217;-0.006177454643909797;[76 76 21 29 67];[0.2658398262475979, 0.1, 0.22500485834937034, 0.2129655758081887, 0.19618973959484312];false
0.06940594059405941;0.006597754412674628;0.0005548516650980997;-0.006101321060148025;[61 67 21 69 61];[0.1, 0.2078865313278634, 0.26393320978719265, 0.24065189656315875, 0.1875283623217852];false
0.06940594059405941;0.006438957653854381;0.0005266391326262388;-0.005955503857089735;[76 69 61 67 76];[0.24112859869896786, 0.17505733562577136, 0.28853506496162273, 0.1, 0.19527900071363807];false
0.06940594059405941;0.006971399593833067;0.0006247543664620934;-0.006444181383321491;[76 76 67 69 76];[0.12394604144184598, 0.22306101618282656, 0.1779784825218782, 0.2547904732796527, 0.22022398657379655];false
0.06940594059405941;0.00682784315616372;0.0006281747131782934;-0.006310351222855923;[87 76 21 76 76];[0.34958092638459703, 0.23240238242832015, 0.21801669118708286, 0.1, 0.1];false
0.06940594059405941;0.006422706222245672;0.000493740195379859;-0.005942663753061959;[61 76 21 87 69];[0.1, 0.2353646413958527, 0.18070130679143673, 0.17276139415017755, 0.311172657662533];false
0.06940594059405941;0.0067256832218120285;0.0005629747197793902;-0.006219807061707514;[21 87 69 67 87];[0.1909932287199105, 0.21026455620200943, 0.20051063271633804, 0.20700873172929168, 0.19122285063245031];false
0.06940594059405941;0.00603538033728125;0.00043724186307740674;-0.005586141905355366;[67 21 61 87 76];[0.16749961847591463, 0.2840861924933763, 0.21772473224464417, 0.1, 0.230689456786065];false
0.06940594059405941;0.006799824859854158;0.0006048672018064982;-0.006285895242505235;[69 87 29 61 61];[0.20337910967867165, 0.2872308297006828, 0.2472422831516541, 0.1, 0.1621477774689915];false
0.06940594059405941;0.0068412328408380945;0.0006170601151146814;-0.0063235830030041445;[29 76 61 76 69];[0.21810197558153244, 0.1, 0.1, 0.28419752185148084, 0.2977005025669867];false
0.06940594059405941;0.006233473657918823;0.0004510674809333757;-0.0057695267927371004;[61 69 87 76 21];[0.16181255635782896, 0.17668553128555325, 0.22093590359291976, 0.20659578811347132, 0.23397022065022674];false
0.06940594059405941;0.006497226239794811;0.0005369176016089423;-0.006009014870208273;[29 61 69 87 76];[0.22378300335866771, 0.2592212112749155, 0.1, 0.20081443385829545, 0.21618135150812132];false
0.06940594059405941;0.006718380797016669;0.0005979905016033359;-0.006210581165300567;[61 76 87 87 76];[0.2291152801143344, 0.10261607635732058, 0.18290080576385556, 0.28707500951021103, 0.19829282825427846];false
0.06940594059405941;0.006328545368958613;0.0004544299349600529;-0.005857766587963862;[69 87 61 21 76];[0.17234768390417837, 0.1, 0.24215968796591125, 0.19538051014404434, 0.290112117985866];false
0.07930693069306931;0.005947044473033129;0.00037885319513513034;-0.00544535694509226;[88 30 75 28 81];[0.1, 0.2680079930353608, 0.28469530859925996, 0.1, 0.2472966983653792];true
0.07930693069306931;0.00623174187297395;0.00037146963791129007;-0.005708061435328498;[76 86 22 30 51];[0.1829915286148449, 0.2854641559451085, 0.1, 0.15755631395580247, 0.2739880014842442];false
0.07930693069306931;0.006394665590766771;0.00041501392208748817;-0.005854610809598825;[81 76 52 51 86];[0.32821061102315563, 0.17078810296875205, 0.1, 0.21840646717448103, 0.18259481883361128];false
0.07930693069306931;0.006290528417174443;0.0004101138069746912;-0.005759121048704794;[48 58 86 88 76];[0.29686415801971716, 0.1439028676145753, 0.22034822730740805, 0.18516093119485688, 0.1537238158634427];false
0.07930693069306931;0.006228405644279693;0.0004423124553553428;-0.005699371466278935;[76 81 80 30 28];[0.20274401669825437, 0.2653868058868184, 0.21011583455536936, 0.2217533428595579, 0.1];true
0.07930693069306931;0.006296699612854306;0.0004252759222262169;-0.005763600364973168;[76 28 86 48 30];[0.1, 0.21553568109620383, 0.19153941608385222, 0.21707879442063832, 0.2758461083993056];false
0.07930693069306931;0.006287429394609676;0.0004640766103871323;-0.005751988175797553;[30 48 51 80 28];[0.2639328870443335, 0.1, 0.2282300290457411, 0.24117477195649187, 0.16666231195343362];true
0.07930693069306931;0.006680584676700731;0.0005880849248915102;-0.006104128800376436;[76 76 28 58 52];[0.1, 0.25764725647412634, 0.20351211322469687, 0.24219328671273532, 0.19664734358844146];true
0.07930693069306931;0.006232735951839699;0.0004387135116771977;-0.00570364377161425;[76 28 52 51 86];[0.25564125221499584, 0.1, 0.2502595732435013, 0.18515043116145363, 0.2089487433800492];true
0.07930693069306931;0.0064580055901901435;0.0004574493004116516;-0.00590956208847014;[51 48 80 30 28];[0.2311762932916076, 0.2549741060350379, 0.1, 0.23381119223526126, 0.18003840843809324];false
0.07930693069306931;0.006610203860416849;0.00048272635586760985;-0.0060476853353432;[51 82 48 58 51];[0.27522989436044176, 0.2172259352317023, 0.24191041071978422, 0.16563375968807176, 0.1];false
